id,study_geo,run,library_layout,instrument_model,submission,study,sample,experiment,ftp,pmid,factor,time,stage,bibtexkey
GSM2515971,GSE95533,SRR5297613,SINGLE - ,Illumina HiSeq 1500,SRA541646,SRP100871,SRS2016730,SRX2599820,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR529/003/SRR5297613/SRR5297613.fastq.gz,28475875,EP300,0,0,siersbaek_dynamic_2017
GSM2515972,GSE95533,SRR5297614,SINGLE - ,Illumina HiSeq 1500,SRA541646,SRP100871,SRS2016735,SRX2599821,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR529/004/SRR5297614/SRR5297614.fastq.gz,28475875,SMC1A,4,1,siersbaek_dynamic_2017
GSM2515973,GSE95533,SRR5297615,SINGLE - ,Illumina HiSeq 1500,SRA541646,SRP100871,SRS2016732,SRX2599822,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR529/005/SRR5297615/SRR5297615.fastq.gz,28475875,SMC1A,4,1,siersbaek_dynamic_2017
GSM2515974,GSE95533,SRR5297616,SINGLE - ,Illumina HiSeq 1500,SRA541646,SRP100871,SRS2016733,SRX2599823,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR529/006/SRR5297616/SRR5297616.fastq.gz,28475875,SMC1A,0,0,siersbaek_dynamic_2017
GSM2515975,GSE95533,SRR5297617,SINGLE - ,Illumina HiSeq 1500,SRA541646,SRP100871,SRS2016737,SRX2599824,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR529/007/SRR5297617/SRR5297617.fastq.gz,28475875,SMC1A,0,0,siersbaek_dynamic_2017
GSM2515976,GSE95533,SRR5297618,SINGLE - ,Illumina HiSeq 1500,SRA541646,SRP100871,SRS2016740,SRX2599825,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR529/008/SRR5297618/SRR5297618.fastq.gz,28475875,SMC1A,48,1,siersbaek_dynamic_2017
GSM2515977,GSE95533,SRR5297619,SINGLE - ,Illumina HiSeq 1500,SRA541646,SRP100871,SRS2016736,SRX2599826,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR529/009/SRR5297619/SRR5297619.fastq.gz,28475875,SMC1A,48,1,siersbaek_dynamic_2017
GSM2515978,GSE95533,SRR5297620,SINGLE - ,Illumina HiSeq 1500,SRA541646,SRP100871,SRS2016739,SRX2599827,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR529/000/SRR5297620/SRR5297620.fastq.gz,28475875,SMC1A,96,2,siersbaek_dynamic_2017
GSM2515979,GSE95533,SRR5297621,SINGLE - ,Illumina HiSeq 1500,SRA541646,SRP100871,SRS2016738,SRX2599828,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR529/001/SRR5297621/SRR5297621.fastq.gz,28475875,SMC1A,96,2,siersbaek_dynamic_2017
GSM2515980,GSE95533,SRR5297622,SINGLE - ,Illumina HiSeq 1500,SRA541646,SRP100871,SRS2016741,SRX2599829,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR529/002/SRR5297622/SRR5297622.fastq.gz,28475875,SMC1A,168,3,siersbaek_dynamic_2017
GSM2515981,GSE95533,SRR5297623,SINGLE - ,Illumina HiSeq 1500,SRA541646,SRP100871,SRS2016747,SRX2599830,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR529/003/SRR5297623/SRR5297623.fastq.gz,28475875,SMC1A,168,3,siersbaek_dynamic_2017
GSM2522176,GSE74189,SRR5313603,SINGLE - ,Illumina HiSeq 2500,SRA306264,SRP065028,SRS2024013,SRX2613419,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR531/003/SRR5313603/SRR5313603.fastq.gz,28398509,KMT2B,168,3,lai_mll3/mll4_2017
GSM2522177,GSE74189,SRR5313604,SINGLE - ,Illumina HiSeq 2500,SRA306264,SRP065028,SRS2024014,SRX2613420,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR531/004/SRR5313604/SRR5313604.fastq.gz,28398509,None,168,3,lai_mll3/mll4_2017
GSM1017630,GSE41455,SRR585279,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367708,SRX193352,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585279/SRR585279.fastq.gz,23178591,H3K4me3,NA,0,wang_histone_2013
GSM1017630,GSE41455,SRR585280,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367708,SRX193352,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585280/SRR585280.fastq.gz,23178591,H3K4me3,NA,0,wang_histone_2013
GSM1017630,GSE41455,SRR585281,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367708,SRX193352,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585281/SRR585281.fastq.gz,23178591,H3K4me3,NA,0,wang_histone_2013
GSM1017630,GSE41455,SRR585282,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367708,SRX193352,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585282/SRR585282.fastq.gz,23178591,H3K4me3,NA,0,wang_histone_2013
GSM1017630,GSE41455,SRR585283,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367708,SRX193352,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585283/SRR585283.fastq.gz,23178591,H3K4me3,NA,0,wang_histone_2013
GSM1017630,GSE41455,SRR585284,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367708,SRX193352,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585284/SRR585284.fastq.gz,23178591,H3K4me3,NA,0,wang_histone_2013
GSM1017630,GSE41455,SRR585285,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367708,SRX193352,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585285/SRR585285.fastq.gz,23178591,H3K4me3,NA,0,wang_histone_2013
GSM1017630,GSE41455,SRR585286,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367708,SRX193352,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585286/SRR585286.fastq.gz,23178591,H3K4me3,NA,0,wang_histone_2013
GSM1017630,GSE41455,SRR585287,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367708,SRX193352,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585287/SRR585287.fastq.gz,23178591,H3K4me3,NA,0,wang_histone_2013
GSM1017630,GSE41455,SRR585288,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367708,SRX193352,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585288/SRR585288.fastq.gz,23178591,H3K4me3,NA,0,wang_histone_2013
GSM1017630,GSE41455,SRR585289,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367708,SRX193352,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585289/SRR585289.fastq.gz,23178591,H3K4me3,NA,0,wang_histone_2013
GSM1017630,GSE41455,SRR585290,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367708,SRX193352,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585290/SRR585290.fastq.gz,23178591,H3K4me3,NA,0,wang_histone_2013
GSM1017630,GSE41455,SRR585291,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367708,SRX193352,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585291/SRR585291.fastq.gz,23178591,H3K4me3,NA,0,wang_histone_2013
GSM1017630,GSE41455,SRR585292,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367708,SRX193352,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585292/SRR585292.fastq.gz,23178591,H3K4me3,NA,0,wang_histone_2013
GSM1017630,GSE41455,SRR585293,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367708,SRX193352,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585293/SRR585293.fastq.gz,23178591,H3K4me3,NA,0,wang_histone_2013
GSM1017630,GSE41455,SRR585294,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367708,SRX193352,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585294/SRR585294.fastq.gz,23178591,H3K4me3,NA,0,wang_histone_2013
GSM1017630,GSE41455,SRR585295,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367708,SRX193352,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585295/SRR585295.fastq.gz,23178591,H3K4me3,NA,0,wang_histone_2013
GSM1017630,GSE41455,SRR585296,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367708,SRX193352,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585296/SRR585296.fastq.gz,23178591,H3K4me3,NA,0,wang_histone_2013
GSM1017631,GSE41455,SRR585297,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367709,SRX193353,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585297/SRR585297.fastq.gz,23178591,H3K27me3,NA,0,wang_histone_2013
GSM1017631,GSE41455,SRR585298,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367709,SRX193353,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585298/SRR585298.fastq.gz,23178591,H3K27me3,NA,0,wang_histone_2013
GSM1017631,GSE41455,SRR585299,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367709,SRX193353,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585299/SRR585299.fastq.gz,23178591,H3K27me3,NA,0,wang_histone_2013
GSM1017631,GSE41455,SRR585300,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367709,SRX193353,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585300/SRR585300.fastq.gz,23178591,H3K27me3,NA,0,wang_histone_2013
GSM1017631,GSE41455,SRR585301,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367709,SRX193353,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585301/SRR585301.fastq.gz,23178591,H3K27me3,NA,0,wang_histone_2013
GSM1017631,GSE41455,SRR585302,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367709,SRX193353,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585302/SRR585302.fastq.gz,23178591,H3K27me3,NA,0,wang_histone_2013
GSM1017631,GSE41455,SRR585303,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367709,SRX193353,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585303/SRR585303.fastq.gz,23178591,H3K27me3,NA,0,wang_histone_2013
GSM1017631,GSE41455,SRR585304,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367709,SRX193353,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585304/SRR585304.fastq.gz,23178591,H3K27me3,NA,0,wang_histone_2013
GSM1017631,GSE41455,SRR585305,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367709,SRX193353,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585305/SRR585305.fastq.gz,23178591,H3K27me3,NA,0,wang_histone_2013
GSM1017631,GSE41455,SRR585306,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367709,SRX193353,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585306/SRR585306.fastq.gz,23178591,H3K27me3,NA,0,wang_histone_2013
GSM1017631,GSE41455,SRR585307,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367709,SRX193353,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585307/SRR585307.fastq.gz,23178591,H3K27me3,NA,0,wang_histone_2013
GSM1017631,GSE41455,SRR585308,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367709,SRX193353,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585308/SRR585308.fastq.gz,23178591,H3K27me3,NA,0,wang_histone_2013
GSM1017631,GSE41455,SRR585309,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367709,SRX193353,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585309/SRR585309.fastq.gz,23178591,H3K27me3,NA,0,wang_histone_2013
GSM1017631,GSE41455,SRR585310,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367709,SRX193353,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585310/SRR585310.fastq.gz,23178591,H3K27me3,NA,0,wang_histone_2013
GSM1017632,GSE41455,SRR585311,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367710,SRX193354,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585311/SRR585311.fastq.gz,23178591,H3K9me2,NA,0,wang_histone_2013
GSM1017632,GSE41455,SRR585312,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367710,SRX193354,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585312/SRR585312.fastq.gz,23178591,H3K9me2,NA,0,wang_histone_2013
GSM1017632,GSE41455,SRR585313,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367710,SRX193354,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585313/SRR585313.fastq.gz,23178591,H3K9me2,NA,0,wang_histone_2013
GSM1017632,GSE41455,SRR585314,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367710,SRX193354,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585314/SRR585314.fastq.gz,23178591,H3K9me2,NA,0,wang_histone_2013
GSM1017632,GSE41455,SRR585315,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367710,SRX193354,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585315/SRR585315.fastq.gz,23178591,H3K9me2,NA,0,wang_histone_2013
GSM1017632,GSE41455,SRR585316,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367710,SRX193354,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585316/SRR585316.fastq.gz,23178591,H3K9me2,NA,0,wang_histone_2013
GSM1017632,GSE41455,SRR585317,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367710,SRX193354,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585317/SRR585317.fastq.gz,23178591,H3K9me2,NA,0,wang_histone_2013
GSM1017632,GSE41455,SRR585318,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367710,SRX193354,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585318/SRR585318.fastq.gz,23178591,H3K9me2,NA,0,wang_histone_2013
GSM1017632,GSE41455,SRR585319,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367710,SRX193354,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585319/SRR585319.fastq.gz,23178591,H3K9me2,NA,0,wang_histone_2013
GSM1017632,GSE41455,SRR585320,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367710,SRX193354,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585320/SRR585320.fastq.gz,23178591,H3K9me2,NA,0,wang_histone_2013
GSM1017632,GSE41455,SRR585321,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367710,SRX193354,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585321/SRR585321.fastq.gz,23178591,H3K9me2,NA,0,wang_histone_2013
GSM1017632,GSE41455,SRR585322,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367710,SRX193354,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585322/SRR585322.fastq.gz,23178591,H3K9me2,NA,0,wang_histone_2013
GSM1017632,GSE41455,SRR585323,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367710,SRX193354,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585323/SRR585323.fastq.gz,23178591,H3K9me2,NA,0,wang_histone_2013
GSM1017632,GSE41455,SRR585324,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367710,SRX193354,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585324/SRR585324.fastq.gz,23178591,H3K9me2,NA,0,wang_histone_2013
GSM1017632,GSE41455,SRR585325,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367710,SRX193354,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585325/SRR585325.fastq.gz,23178591,H3K9me2,NA,0,wang_histone_2013
GSM1017632,GSE41455,SRR585326,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367710,SRX193354,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585326/SRR585326.fastq.gz,23178591,H3K9me2,NA,0,wang_histone_2013
GSM1017632,GSE41455,SRR585327,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367710,SRX193354,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585327/SRR585327.fastq.gz,23178591,H3K9me2,NA,0,wang_histone_2013
GSM1017632,GSE41455,SRR585328,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367710,SRX193354,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585328/SRR585328.fastq.gz,23178591,H3K9me2,NA,0,wang_histone_2013
GSM1017632,GSE41455,SRR585329,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367710,SRX193354,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585329/SRR585329.fastq.gz,23178591,H3K9me2,NA,0,wang_histone_2013
GSM1017632,GSE41455,SRR585330,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367710,SRX193354,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585330/SRR585330.fastq.gz,23178591,H3K9me2,NA,0,wang_histone_2013
GSM1017632,GSE41455,SRR585331,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367710,SRX193354,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585331/SRR585331.fastq.gz,23178591,H3K9me2,NA,0,wang_histone_2013
GSM1017632,GSE41455,SRR585332,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367710,SRX193354,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585332/SRR585332.fastq.gz,23178591,H3K9me2,NA,0,wang_histone_2013
GSM1017632,GSE41455,SRR585333,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367710,SRX193354,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585333/SRR585333.fastq.gz,23178591,H3K9me2,NA,0,wang_histone_2013
GSM1017632,GSE41455,SRR585334,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367710,SRX193354,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585334/SRR585334.fastq.gz,23178591,H3K9me2,NA,0,wang_histone_2013
GSM1017632,GSE41455,SRR585335,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367710,SRX193354,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585335/SRR585335.fastq.gz,23178591,H3K9me2,NA,0,wang_histone_2013
GSM1017632,GSE41455,SRR585336,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367710,SRX193354,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585336/SRR585336.fastq.gz,23178591,H3K9me2,NA,0,wang_histone_2013
GSM1017632,GSE41455,SRR585337,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367710,SRX193354,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585337/SRR585337.fastq.gz,23178591,H3K9me2,NA,0,wang_histone_2013
GSM1017632,GSE41455,SRR585338,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367710,SRX193354,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585338/SRR585338.fastq.gz,23178591,H3K9me2,NA,0,wang_histone_2013
GSM1017632,GSE41455,SRR585339,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367710,SRX193354,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585339/SRR585339.fastq.gz,23178591,H3K9me2,NA,0,wang_histone_2013
GSM1017632,GSE41455,SRR585340,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367710,SRX193354,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585340/SRR585340.fastq.gz,23178591,H3K9me2,NA,0,wang_histone_2013
GSM1017632,GSE41455,SRR585341,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367710,SRX193354,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585341/SRR585341.fastq.gz,23178591,H3K9me2,NA,0,wang_histone_2013
GSM1017632,GSE41455,SRR585342,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367710,SRX193354,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585342/SRR585342.fastq.gz,23178591,H3K9me2,NA,0,wang_histone_2013
GSM1017632,GSE41455,SRR585343,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367710,SRX193354,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585343/SRR585343.fastq.gz,23178591,H3K9me2,NA,0,wang_histone_2013
GSM1017632,GSE41455,SRR585344,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367710,SRX193354,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585344/SRR585344.fastq.gz,23178591,H3K9me2,NA,0,wang_histone_2013
GSM1017632,GSE41455,SRR585345,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367710,SRX193354,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585345/SRR585345.fastq.gz,23178591,H3K9me2,NA,0,wang_histone_2013
GSM1017632,GSE41455,SRR585346,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367710,SRX193354,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585346/SRR585346.fastq.gz,23178591,H3K9me2,NA,0,wang_histone_2013
GSM1017632,GSE41455,SRR585347,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367710,SRX193354,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585347/SRR585347.fastq.gz,23178591,H3K9me2,NA,0,wang_histone_2013
GSM1017632,GSE41455,SRR585348,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367710,SRX193354,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585348/SRR585348.fastq.gz,23178591,H3K9me2,NA,0,wang_histone_2013
GSM1017632,GSE41455,SRR585349,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367710,SRX193354,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585349/SRR585349.fastq.gz,23178591,H3K9me2,NA,0,wang_histone_2013
GSM1017632,GSE41455,SRR585350,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367710,SRX193354,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585350/SRR585350.fastq.gz,23178591,H3K9me2,NA,0,wang_histone_2013
GSM1017632,GSE41455,SRR585351,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367710,SRX193354,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585351/SRR585351.fastq.gz,23178591,H3K9me2,NA,0,wang_histone_2013
GSM1017632,GSE41455,SRR585352,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367710,SRX193354,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585352/SRR585352.fastq.gz,23178591,H3K9me2,NA,0,wang_histone_2013
GSM1017632,GSE41455,SRR585353,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367710,SRX193354,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585353/SRR585353.fastq.gz,23178591,H3K9me2,NA,0,wang_histone_2013
GSM1017632,GSE41455,SRR585354,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367710,SRX193354,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585354/SRR585354.fastq.gz,23178591,H3K9me2,NA,0,wang_histone_2013
GSM1017632,GSE41455,SRR585355,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367710,SRX193354,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585355/SRR585355.fastq.gz,23178591,H3K9me2,NA,0,wang_histone_2013
GSM1017632,GSE41455,SRR585356,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367710,SRX193354,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585356/SRR585356.fastq.gz,23178591,H3K9me2,NA,0,wang_histone_2013
GSM1017632,GSE41455,SRR585357,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367710,SRX193354,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585357/SRR585357.fastq.gz,23178591,H3K9me2,NA,0,wang_histone_2013
GSM1017632,GSE41455,SRR585358,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367710,SRX193354,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585358/SRR585358.fastq.gz,23178591,H3K9me2,NA,0,wang_histone_2013
GSM1017633,GSE41455,SRR585359,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585359/SRR585359.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585360,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585360/SRR585360.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585361,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585361/SRR585361.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585362,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585362/SRR585362.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
